-1.46,101.28715533333336,-16.71611586111111
-0.74,95.98795782918306,-52.69566138386201
-0.1,219.87383306,-60.83222194
-0.1,108.15,-27.66666666666667
-0.05,213.915300294925,19.1824091615312
0.01,219.90205833170774,-60.83399268831004
0.03,279.234734787025,38.783688956244
0.08,79.17232794433404,45.997991469836734
0.128,341.866227,58.123245
0.13,78.63446706693007,-8.201638364722209
0.37,114.82549790798149,5.224987557059476
0.4,80.89416666666666,-69.75611111111111
0.42,88.79293899077537,7.4070639952726935
0.46,24.428522833333336,-57.23675280555555
0.58,210.95585562281516,-60.37303516154161
0.76,297.69582729638694,8.868321196436963
0.86,68.9801627900154,16.5093023507718
0.91,247.35191541982638,-26.432002611950825
0.97,201.2982473615632,-11.161319485111934
1.07,260.92379166666666,30.49738888888889
1.14,116.32895777437875,28.02619889009357
1.16,344.4126927211701,-29.62223703338944
1.25,310.35797975307673,45.28033880652757
1.25,191.9302865619529,-59.688771996226066
1.28,186.6495666666667,-63.099091666666666
1.33,219.89609628987282,-60.83752756558407
1.4,152.09296243828146,11.967208776100025
1.5,104.65645315148348,-28.972086157360806
1.58,113.64947163976584,31.88828221646326
1.58,186.65184166666666,-63.09952222222223
1.62,263.4021671843803,-37.10382355111976
1.64,81.28276355652378,6.3497032644440665
1.64,187.791498375608,-57.113213457058905
1.65,81.57297133176499,28.60745172499823
1.69,84.05338894077023,-1.2019191358333312
1.69,138.29990608310192,-69.71720759721548
1.71,332.0582696960912,-46.96097438191953
1.77,193.5072899675,55.95982295694446
1.77,85.18969442793069,-1.9425735859722049
1.79,51.080708718333334,49.861179293055564
1.79,165.9319646738126,61.75103468781822
1.83,122.3831255597706,-47.33658632930349
1.84,107.09785021416668,-26.39319957888889
1.85,264.3297077207907,-42.99782799333082
1.85,276.0429933505963,-34.38461648586744
1.86,206.88515734206294,49.31326672942532
1.86,125.62848024272951,-59.50948419191742
1.87,165.93195263333334,61.75103334166666
1.9,85.18969642916667,-1.9425723222222224
1.9,89.88217886833333,44.94743257194444
1.9,113.64942845,31.88827619166667
1.9180000000000001,306.4119043651986,-56.73508972631689
1.92,252.1662295073803,-69.02771184691984
1.92,99.42796042942896,16.399280426663772
1.95,131.17594410269234,-54.708819247655214
1.97,95.67493896958332,-17.955918708888888
1.97,141.89684459585948,-8.658599531745582
1.98,154.99314359166667,19.841488666666667
2.01,10.8973787360039,-17.98660631592891
2.01,31.79335709957655,23.46241755020095
2.01,125.62847409999999,-59.50948070000001
2.02,37.95456067018985,89.26410896994189
2.05,17.43301617293042,35.620557650526244
2.05,211.670614682339,-36.36995474251149
2.06,86.93912016833332,-9.669604918611109
2.06,2.0969161856756404,29.090431118059698
2.0669999999999997,283.8163604064933,-26.29672411476388
2.07,263.73362272030505,12.560037391671425
2.08,222.67635749796767,74.15550393675127
2.1,30.974801206539716,42.32972842352701
2.1,109.32083333333334,-36.81666666666667
2.11,340.66687612556166,-46.884576444824646
2.12,47.04221855625,40.95564667027778
2.13,177.26490975591014,14.572058064829656
2.17,190.37933367081538,-48.959871515023295
2.2,13.158333333333333,-72.80027777777778
2.21,136.99899113791412,-43.43259090886074
2.22,200.9814286375,54.92536182777778
2.23,10.126837782916667,56.53733115833333
2.23,305.55709098208337,40.25667915638889
2.23,269.1515411786243,51.48889561763423
2.24,233.67195001520858,26.714692780601997
2.25,120.89603140977577,-40.00314779826893
2.26,139.27252857166667,-59.27523202916666
2.27,2.2945215777878776,59.14978109800713
2.286,220.4823157775,-47.38819874611111
2.29,252.54087838625,-34.29323159305555
2.3,204.97190723090242,-53.466391146089
2.31,218.8767673375,-42.15782521722222
2.32,240.08335534565887,-22.621706426005783
2.37,165.46031890416668,56.38242608666667
